Date,Open,High,Low,Close,Adj Close,Volume
2018-04-04,54.400002,54.599998,51.750000,52.299999,52.299999,493409
2018-04-05,53.099998,53.750000,52.650002,53.299999,53.299999,391359
2018-04-06,53.500000,54.849998,52.599998,54.150002,54.150002,590344
2018-04-09,54.099998,54.750000,53.650002,53.849998,53.849998,333340
2018-04-10,54.099998,54.450001,52.549999,52.750000,52.750000,395388
2018-04-11,53.250000,53.900002,52.349998,53.150002,53.150002,336800
2018-04-12,53.299999,55.299999,52.750000,54.299999,54.299999,585779
2018-04-13,54.250000,55.799999,53.799999,54.349998,54.349998,665880
2018-04-16,54.200001,54.349998,53.099998,54.000000,54.000000,241590
2018-04-17,54.150002,54.900002,53.400002,53.599998,53.599998,333481
2018-04-18,53.700001,55.000000,53.299999,53.900002,53.900002,569319
2018-04-19,54.000000,55.599998,53.599998,55.150002,55.150002,619227
2018-04-20,55.150002,56.799999,54.750000,56.099998,56.099998,845139
2018-04-23,55.950001,57.349998,55.150002,55.500000,55.500000,662067
2018-04-24,55.700001,55.950001,54.099998,54.450001,54.450001,422291
2018-04-25,54.700001,55.000000,52.599998,52.849998,52.849998,414895
2018-04-26,53.049999,53.250000,52.049999,52.349998,52.349998,255907
2018-04-27,52.700001,53.200001,51.750000,52.099998,52.099998,269468
2018-04-30,52.500000,52.900002,52.099998,52.299999,52.299999,237146
2018-05-02,52.500000,52.599998,50.549999,50.849998,50.849998,342879
2018-05-03,50.250000,50.500000,49.099998,49.250000,49.250000,260158
2018-05-04,49.000000,50.349998,48.849998,49.700001,49.700001,220158
2018-05-07,49.799999,50.250000,49.150002,49.349998,49.349998,141637
2018-05-08,49.599998,49.650002,48.400002,48.750000,48.750000,160046
2018-05-09,48.799999,51.950001,48.349998,51.400002,51.400002,593334
2018-05-10,51.599998,52.650002,50.049999,50.250000,50.250000,353801
2018-05-11,50.950001,50.950001,48.200001,48.400002,48.400002,254906
2018-05-14,48.150002,48.549999,46.650002,47.000000,47.000000,241593
2018-05-15,46.599998,48.400002,45.599998,46.450001,46.450001,300998
2018-05-16,45.900002,46.549999,44.250000,45.599998,45.599998,235880
2018-05-17,46.000000,48.599998,45.599998,47.400002,47.400002,398014
2018-05-18,47.500000,48.000000,45.049999,45.400002,45.400002,306760
2018-05-21,45.200001,46.150002,43.349998,44.200001,44.200001,242948
2018-05-22,44.000000,45.299999,44.000000,44.450001,44.450001,234935
2018-05-23,44.500000,45.900002,44.000000,44.200001,44.200001,235764
2018-05-24,44.500000,44.849998,43.250000,43.549999,43.549999,229560
2018-05-25,44.150002,45.250000,43.700001,44.549999,44.549999,225591
2018-05-28,44.700001,46.349998,44.599998,46.000000,46.000000,229728
2018-05-29,45.700001,46.349998,45.150002,45.349998,45.349998,166426
2018-05-30,44.900002,45.000000,43.099998,43.250000,43.250000,393145
2018-05-31,43.250000,43.950001,41.049999,41.250000,41.250000,361536
2018-06-01,41.599998,41.799999,37.599998,38.450001,38.450001,621732
2018-06-04,38.750000,38.750000,35.900002,36.200001,36.200001,359967
2018-06-05,36.000000,36.400002,33.799999,34.349998,34.349998,292560
2018-06-06,34.349998,36.250000,33.650002,35.799999,35.799999,363332
2018-06-07,37.000000,38.450001,36.250000,37.000000,37.000000,494831
2018-06-08,36.900002,36.950001,35.549999,36.650002,36.650002,208831
2018-06-11,36.900002,37.150002,36.150002,36.450001,36.450001,164933
2018-06-12,36.450001,41.500000,36.250000,40.750000,40.750000,1706352
2018-06-13,41.000000,41.099998,39.599998,40.049999,40.049999,381950
2018-06-14,39.849998,41.000000,39.349998,40.650002,40.650002,421654
2018-06-15,40.450001,41.099998,38.750000,39.099998,39.099998,252938
2018-06-18,39.000000,39.049999,37.400002,37.599998,37.599998,196551
2018-06-19,37.299999,37.500000,36.150002,36.549999,36.549999,181039
2018-06-20,36.299999,37.250000,35.750000,36.400002,36.400002,222039
2018-06-21,36.599998,37.599998,36.299999,36.500000,36.500000,229189
2018-06-22,37.700001,37.700001,36.299999,36.549999,36.549999,255911
2018-06-25,36.450001,36.950001,35.750000,35.900002,35.900002,134275
2018-06-26,35.900002,35.900002,34.799999,35.200001,35.200001,193335
2018-06-27,35.450001,35.450001,33.150002,33.500000,33.500000,240785
2018-06-28,33.049999,34.250000,32.700001,33.450001,33.450001,204751
2018-06-29,33.950001,35.700001,33.549999,35.200001,35.200001,255202
2018-07-02,35.650002,35.650002,33.599998,34.099998,34.099998,111289
2018-07-03,34.000000,34.549999,33.549999,34.099998,34.099998,155190
2018-07-04,33.650002,34.250000,33.549999,33.799999,33.799999,181120
2018-07-05,33.799999,34.549999,33.599998,33.849998,33.849998,220081
2018-07-06,33.799999,34.500000,33.799999,33.950001,33.950001,129185
2018-07-09,34.200001,35.599998,34.099998,35.000000,35.000000,202113
2018-07-10,35.500000,37.200001,35.400002,36.299999,36.299999,359966
2018-07-11,36.400002,37.650002,36.000000,36.400002,36.400002,210902
2018-07-12,36.950001,37.150002,35.750000,35.900002,35.900002,214552
2018-07-13,36.000000,36.250000,34.500000,34.650002,34.650002,182724
2018-07-16,34.650002,34.650002,33.250000,33.400002,33.400002,113357
2018-07-17,33.700001,34.500000,33.250000,34.250000,34.250000,193679
2018-07-18,34.299999,34.450001,33.099998,33.400002,33.400002,156517
2018-07-19,33.500000,33.549999,32.200001,32.799999,32.799999,139859
2018-07-20,32.650002,33.500000,32.400002,33.250000,33.250000,114465
2018-07-23,33.099998,34.400002,33.000000,34.049999,34.049999,150918
2018-07-24,33.950001,36.599998,33.950001,36.000000,36.000000,321202
2018-07-25,35.799999,36.599998,35.299999,35.450001,35.450001,109915
2018-07-26,36.000000,36.000000,34.599998,35.150002,35.150002,203243
2018-07-27,35.000000,35.799999,34.799999,35.000000,35.000000,88652
2018-07-30,35.000000,36.400002,34.900002,35.650002,35.650002,227098
2018-07-31,35.400002,36.400002,35.400002,35.849998,35.849998,156172
2018-08-01,35.849998,37.150002,35.450001,36.700001,36.700001,203110
2018-08-02,36.799999,36.849998,35.900002,36.299999,36.299999,158660
2018-08-03,36.549999,37.299999,36.250000,36.599998,36.599998,208926
2018-08-06,37.000000,37.299999,35.950001,36.400002,36.400002,213156
2018-08-07,36.099998,36.700001,35.349998,35.450001,35.450001,145762
2018-08-08,35.400002,36.400002,35.250000,35.500000,35.500000,128696
2018-08-09,35.500000,37.150002,35.349998,36.849998,36.849998,204095
2018-08-10,36.900002,37.099998,35.049999,35.200001,35.200001,247562
2018-08-13,34.500000,35.500000,34.500000,34.900002,34.900002,112993
2018-08-14,34.950001,35.250000,33.900002,34.200001,34.200001,152778
2018-08-16,34.049999,34.650002,33.599998,34.049999,34.049999,164048
2018-08-17,34.000000,34.700001,34.000000,34.099998,34.099998,170246
2018-08-20,34.250000,35.200001,34.250000,34.750000,34.750000,197689
2018-08-21,35.000000,36.150002,34.599998,35.150002,35.150002,203993
2018-08-23,35.450001,35.599998,34.500000,34.799999,34.799999,164015
2018-08-24,34.900002,35.849998,34.549999,34.799999,34.799999,168830
2018-08-27,35.200001,35.349998,34.599998,34.700001,34.700001,130398
2018-08-28,35.000000,35.000000,34.200001,34.599998,34.599998,104549
2018-08-29,34.400002,35.099998,34.049999,34.450001,34.450001,158075
2018-08-30,34.500000,35.099998,34.250000,34.450001,34.450001,140198
2018-08-31,34.349998,36.099998,34.250000,35.750000,35.750000,337197
2018-09-03,35.900002,36.400002,35.049999,35.250000,35.250000,243914
2018-09-04,35.250000,35.599998,33.750000,34.049999,34.049999,151046
2018-09-05,34.000000,34.200001,32.900002,33.500000,33.500000,152696
2018-09-06,34.200001,34.200001,33.250000,33.650002,33.650002,119617
2018-09-07,33.849998,34.349998,33.349998,33.799999,33.799999,136024
2018-09-10,33.799999,33.799999,33.099998,33.099998,33.099998,69057
2018-09-11,33.450001,33.650002,32.849998,32.900002,32.900002,72929
2018-09-12,32.799999,32.950001,32.000000,32.200001,32.200001,141112
2018-09-14,32.400002,32.900002,32.400002,32.599998,32.599998,102501
2018-09-17,32.599998,32.599998,32.049999,32.250000,32.250000,102350
2018-09-18,32.200001,32.500000,31.000000,31.299999,31.299999,121479
2018-09-19,31.200001,31.250000,29.299999,29.600000,29.600000,227969
2018-09-21,29.900000,29.950001,25.450001,27.350000,27.350000,363005
2018-09-24,27.500000,27.650000,25.350000,25.900000,25.900000,198528
2018-09-25,26.000000,27.600000,25.299999,26.200001,26.200001,330746
2018-09-26,27.000000,27.400000,26.100000,26.799999,26.799999,163938
2018-09-27,27.000000,27.299999,25.500000,26.150000,26.150000,201624
2018-09-28,26.400000,26.450001,22.500000,23.400000,23.400000,204026
2018-10-01,23.400000,23.799999,21.150000,22.650000,22.650000,309875
2018-10-03,23.299999,24.500000,22.200001,23.650000,23.650000,256923
2018-10-04,22.799999,23.850000,22.799999,22.950001,22.950001,139139
2018-10-05,22.799999,23.400000,22.600000,22.850000,22.850000,108846
2018-10-08,22.350000,23.000000,21.650000,22.450001,22.450001,117770
2018-10-09,22.900000,23.350000,21.700001,22.049999,22.049999,137194
2018-10-10,22.100000,25.000000,22.100000,23.799999,23.799999,187435
2018-10-11,23.650000,24.400000,22.700001,24.150000,24.150000,125218
2018-10-12,24.700001,25.350000,23.150000,24.900000,24.900000,141461
2018-10-15,25.000000,28.799999,24.799999,27.650000,27.650000,446092
2018-10-16,27.650000,28.100000,26.600000,26.850000,26.850000,279524
2018-10-17,27.500000,27.850000,26.049999,26.200001,26.200001,206594
2018-10-19,26.150000,26.150000,24.799999,24.950001,24.950001,312803
2018-10-22,25.299999,26.000000,24.600000,24.850000,24.850000,125859
2018-10-23,24.500000,25.000000,24.000000,24.299999,24.299999,169630
2018-10-24,24.100000,25.049999,24.100000,24.549999,24.549999,91666
2018-10-25,24.100000,26.850000,23.700001,25.700001,25.700001,503261
2018-10-26,26.150000,26.299999,25.000000,25.100000,25.100000,293279
2018-10-29,25.500000,25.799999,25.100000,25.500000,25.500000,135749
2018-10-30,25.500000,26.200001,25.250000,25.600000,25.600000,111527
2018-10-31,25.900000,27.600000,25.600000,27.400000,27.400000,343842
2018-11-01,27.500000,27.900000,27.000000,27.250000,27.250000,163629
2018-11-02,27.700001,28.000000,26.600000,26.900000,26.900000,200997
2018-11-05,26.750000,26.750000,26.049999,26.200001,26.200001,54896
2018-11-06,25.900000,28.700001,25.900000,28.250000,28.250000,269336
2018-11-07,28.700001,29.049999,28.299999,28.650000,28.650000,77536
2018-11-09,28.950001,28.950001,28.100000,28.600000,28.600000,128646
2018-11-12,28.600000,29.200001,28.049999,28.100000,28.100000,115756
2018-11-13,28.100000,28.200001,27.350000,27.549999,27.549999,116765
2018-11-14,27.950001,27.950001,27.049999,27.299999,27.299999,113831
2018-11-15,27.049999,27.250000,26.299999,26.600000,26.600000,114661
2018-11-16,26.600000,26.799999,26.000000,26.200001,26.200001,103390
2018-11-19,25.850000,26.350000,25.299999,26.000000,26.000000,118490
2018-11-20,26.000000,27.100000,25.600000,26.350000,26.350000,110493
2018-11-21,26.700001,27.299999,26.100000,27.049999,27.049999,169901
2018-11-22,27.250000,27.500000,26.100000,26.350000,26.350000,93171
2018-11-26,26.450001,26.450001,25.600000,25.950001,25.950001,71652
2018-11-27,25.950001,26.549999,25.750000,25.950001,25.950001,263755
2018-11-28,26.450001,26.450001,25.400000,25.549999,25.549999,60616
2018-11-29,25.500000,26.100000,25.200001,25.400000,25.400000,65410
2018-11-30,25.250000,25.400000,24.500000,24.600000,24.600000,56109
2018-12-03,24.900000,25.100000,24.500000,24.900000,24.900000,82763
2018-12-04,25.350000,26.100000,25.100000,25.799999,25.799999,122262
2018-12-05,26.000000,26.450001,25.049999,25.200001,25.200001,99901
2018-12-06,24.950001,25.000000,24.100000,24.299999,24.299999,69515
2018-12-07,24.299999,24.400000,23.650000,23.900000,23.900000,79369
2018-12-10,23.200001,23.700001,23.150000,23.400000,23.400000,158249
2018-12-11,23.200001,24.049999,22.950001,23.799999,23.799999,146501
2018-12-12,24.000000,25.150000,23.799999,24.799999,24.799999,221493
2018-12-13,24.750000,25.549999,24.750000,24.950001,24.950001,71601
2018-12-14,24.950001,25.100000,24.549999,24.750000,24.750000,82261
2018-12-17,24.500000,25.200001,24.500000,24.900000,24.900000,67358
2018-12-18,24.500000,25.250000,24.450001,25.049999,25.049999,79890
2018-12-19,26.600000,27.000000,26.100000,26.350000,26.350000,336117
2018-12-20,26.100000,27.200001,25.950001,26.299999,26.299999,125319
2018-12-21,25.750000,26.299999,25.500000,25.650000,25.650000,60550
2018-12-24,25.400000,25.600000,24.950001,25.100000,25.100000,36608
2018-12-26,25.000000,25.000000,24.450001,24.850000,24.850000,50337
2018-12-27,25.200001,25.250000,24.700001,24.799999,24.799999,61750
2018-12-28,25.000000,25.450001,25.000000,25.200001,25.200001,173903
2018-12-31,25.200001,25.299999,24.950001,25.049999,25.049999,54924
2019-01-01,25.049999,25.750000,24.950001,25.450001,25.450001,49771
2019-01-02,25.500000,26.700001,25.299999,25.500000,25.500000,156104
2019-01-03,25.549999,26.100000,25.200001,25.400000,25.400000,50409
2019-01-04,25.400000,25.549999,24.700001,24.850000,24.850000,58893
2019-01-07,25.000000,25.549999,24.950001,25.000000,25.000000,36742
2019-01-08,25.000000,25.250000,24.900000,25.049999,25.049999,44422
2019-01-09,25.000000,25.350000,24.500000,24.799999,24.799999,49032
2019-01-10,24.700001,25.299999,24.650000,24.799999,24.799999,48007
2019-01-11,24.799999,25.150000,24.549999,24.799999,24.799999,116770
2019-01-14,24.900000,24.900000,24.150000,24.400000,24.400000,82235
2019-01-15,24.650000,25.000000,24.299999,24.650000,24.650000,59419
2019-01-16,24.650000,25.100000,24.500000,24.600000,24.600000,56610
2019-01-17,24.500000,25.150000,24.250000,24.299999,24.299999,74704
2019-01-18,24.650000,24.650000,23.900000,24.000000,24.000000,101696
2019-01-21,24.000000,24.000000,23.150000,23.350000,23.350000,66960
2019-01-22,23.350000,23.350000,22.049999,22.299999,22.299999,150493
2019-01-23,22.299999,22.400000,21.600000,21.750000,21.750000,60638
2019-01-24,22.200001,22.200001,19.900000,20.850000,20.850000,238161
2019-01-25,20.950001,21.100000,20.150000,20.250000,20.250000,96601
2019-01-28,20.450001,20.450001,18.799999,19.650000,19.650000,162287
2019-01-29,19.650000,20.200001,19.400000,20.000000,20.000000,82039
2019-01-30,20.350000,20.600000,19.799999,20.049999,20.049999,75022
2019-01-31,20.049999,21.500000,19.500000,20.049999,20.049999,75168
2019-02-01,20.049999,20.350000,19.650000,19.799999,19.799999,63271
2019-02-04,19.799999,19.900000,19.049999,19.100000,19.100000,52301
2019-02-05,19.100000,19.100000,17.250000,17.350000,17.350000,126348
2019-02-06,17.200001,17.500000,16.299999,16.799999,16.799999,137444
2019-02-07,16.799999,17.950001,16.650000,17.700001,17.700001,78178
2019-02-08,17.900000,17.900000,16.750000,16.950001,16.950001,37583
2019-02-11,17.100000,17.100000,15.900000,16.549999,16.549999,61652
2019-02-12,16.100000,16.650000,16.100000,16.250000,16.250000,46400
2019-02-14,16.299999,16.799999,16.150000,16.650000,16.650000,54577
2019-02-15,16.200001,17.100000,16.200001,16.650000,16.650000,88344
2019-02-18,16.900000,16.950001,16.299999,16.400000,16.400000,83696
2019-02-19,16.049999,17.200001,16.049999,16.700001,16.700001,63397
2019-02-20,16.799999,18.000000,16.650000,17.799999,17.799999,70806
2019-02-21,17.950001,18.500000,17.750000,18.299999,18.299999,77825
2019-02-22,18.500000,20.700001,18.000000,20.200001,20.200001,235239
2019-02-25,20.500000,20.900000,19.750000,20.000000,20.000000,86225
2019-02-26,19.500000,19.500000,18.600000,19.049999,19.049999,58826
2019-02-27,19.000000,20.549999,18.950001,19.350000,19.350000,118615
2019-02-28,19.700001,19.750000,18.950001,19.400000,19.400000,33071
2019-03-01,19.500000,20.299999,19.450001,19.750000,19.750000,56934
2019-03-05,20.299999,21.400000,19.950001,21.100000,21.100000,215491
2019-03-06,21.200001,22.650000,21.100000,22.250000,22.250000,280912
2019-03-07,22.250000,22.799999,21.549999,21.600000,21.600000,74673
2019-03-08,21.549999,21.600000,20.650000,20.799999,20.799999,60970
2019-03-11,20.799999,21.799999,20.750000,21.250000,21.250000,41802
2019-03-12,21.500000,22.299999,21.400000,21.750000,21.750000,91177
2019-03-13,21.850000,21.900000,21.100000,21.299999,21.299999,94587
2019-03-14,21.150000,21.600000,21.049999,21.100000,21.100000,46696
2019-03-15,21.100000,21.250000,19.799999,20.100000,20.100000,73147
2019-03-18,19.950001,21.000000,19.900000,20.049999,20.049999,153186
2019-03-19,20.049999,20.400000,19.250000,20.200001,20.200001,76583
2019-03-20,20.100000,20.200001,19.799999,20.000000,20.000000,29509
2019-03-22,20.000000,20.200001,19.500000,19.750000,19.750000,45578
2019-03-25,19.500000,19.799999,19.150000,19.549999,19.549999,57518
2019-03-26,19.250000,19.850000,19.200001,19.450001,19.450001,87375
2019-03-27,19.500000,19.650000,18.650000,18.799999,18.799999,84589
2019-03-28,19.000000,20.000000,19.000000,19.299999,19.299999,102489
2019-04-01,19.250000,19.700001,19.200001,19.400000,19.400000,59507
2019-04-02,19.600000,19.650000,18.950001,19.100000,19.100000,43328
2019-04-03,19.100000,19.299999,18.500000,18.600000,18.600000,85665
2019-04-04,18.600000,18.750000,18.049999,18.150000,18.150000,66624
2019-04-05,18.150000,18.500000,18.000000,18.200001,18.200001,44325
2019-04-08,18.049999,19.000000,17.900000,18.049999,18.049999,101757
2019-04-09,18.200001,18.200001,17.549999,17.700001,17.700001,41610
2019-04-10,17.500000,17.850000,17.500000,17.549999,17.549999,65986
2019-04-11,17.700001,18.000000,17.150000,17.250000,17.250000,67523
2019-04-12,17.400000,18.100000,17.150000,17.700001,17.700001,70447
2019-04-15,18.000000,18.549999,17.900000,18.400000,18.400000,131198
2019-04-16,18.400000,18.549999,18.049999,18.200001,18.200001,30156
2019-04-18,18.450001,18.450001,17.549999,17.950001,17.950001,43916
2019-04-22,18.049999,18.049999,17.500000,17.650000,17.650000,43942
2019-04-23,17.799999,18.049999,17.400000,17.500000,17.500000,19705
2019-04-24,17.400000,17.549999,16.900000,17.049999,17.049999,95253
2019-04-25,17.200001,17.299999,16.500000,16.700001,16.700001,75074
2019-04-26,16.500000,17.200001,16.500000,16.950001,16.950001,65909
2019-04-30,16.950001,17.000000,16.299999,16.450001,16.450001,72232
2019-05-02,16.600000,16.650000,16.200001,16.450001,16.450001,25744
2019-05-03,16.400000,16.400000,16.049999,16.250000,16.250000,20071
2019-05-06,16.000000,16.049999,15.650000,15.700000,15.700000,33933
2019-05-07,15.900000,16.150000,15.600000,15.750000,15.750000,50476
2019-05-08,15.700000,15.750000,15.400000,15.450000,15.450000,23826
2019-05-09,15.450000,15.450000,15.150000,15.350000,15.350000,29462
2019-05-10,15.400000,15.550000,15.150000,15.200000,15.200000,44409
2019-05-13,15.250000,15.400000,14.900000,14.950000,14.950000,53393
2019-05-14,14.850000,14.850000,14.000000,14.150000,14.150000,74911
2019-05-15,14.200000,14.700000,14.150000,14.250000,14.250000,62694
2019-05-16,14.300000,14.300000,13.600000,13.700000,13.700000,47424
2019-05-17,13.700000,13.800000,13.400000,13.600000,13.600000,37740
2019-05-20,14.000000,14.500000,13.700000,14.300000,14.300000,94934
2019-05-21,14.450000,14.850000,14.000000,14.200000,14.200000,82575
2019-05-22,14.150000,14.650000,14.100000,14.450000,14.450000,44239
2019-05-23,14.650000,15.100000,14.250000,14.350000,14.350000,66749
2019-05-24,14.450000,15.850000,14.400000,15.600000,15.600000,247316
2019-05-27,15.550000,17.549999,15.200000,17.150000,17.150000,249673
2019-05-28,17.150000,17.600000,16.900000,17.049999,17.049999,94763
2019-05-29,17.150000,17.400000,16.500000,16.549999,16.549999,80582
2019-05-30,16.000000,16.799999,16.000000,16.400000,16.400000,43216
2019-05-31,16.150000,16.500000,15.350000,15.400000,15.400000,79053
2019-06-03,15.600000,15.750000,15.250000,15.400000,15.400000,34530
2019-06-04,15.200000,15.700000,15.150000,15.250000,15.250000,33207
2019-06-06,15.250000,15.500000,14.500000,14.600000,14.600000,43075
2019-06-07,14.950000,14.950000,14.300000,14.400000,14.400000,47601
2019-06-10,14.650000,15.150000,13.450000,14.300000,14.300000,122166
2019-06-11,14.150000,14.600000,13.800000,14.400000,14.400000,34361
2019-06-12,14.150000,14.700000,14.000000,14.350000,14.350000,27209
2019-06-13,14.450000,14.450000,13.850000,14.200000,14.200000,54737
2019-06-14,14.050000,14.500000,13.050000,14.000000,14.000000,60186
2019-06-17,14.400000,14.400000,13.500000,13.600000,13.600000,31323
2019-06-18,13.750000,13.750000,13.200000,13.500000,13.500000,39427
2019-06-19,13.500000,13.550000,12.750000,12.950000,12.950000,76752
2019-06-20,13.050000,13.150000,11.750000,12.950000,12.950000,106185
2019-06-21,13.050000,13.650000,12.900000,13.150000,13.150000,49435
2019-06-24,13.000000,13.500000,13.000000,13.300000,13.300000,47451
2019-06-25,13.050000,13.250000,12.900000,12.950000,12.950000,23617
2019-06-26,12.950000,13.200000,12.750000,13.050000,13.050000,40864
2019-06-27,13.000000,13.400000,12.700000,13.350000,13.350000,57054
2019-06-28,13.400000,13.500000,12.950000,13.100000,13.100000,29268
2019-07-01,13.180000,13.180000,12.700000,12.990000,12.990000,50219
2019-07-02,13.090000,13.130000,12.560000,12.730000,12.730000,24598
2019-07-03,12.600000,12.900000,12.600000,12.650000,12.650000,21165
2019-07-04,12.830000,12.830000,12.350000,12.510000,12.510000,81342
2019-07-05,12.600000,12.600000,12.100000,12.160000,12.160000,41516
2019-07-08,12.080000,12.450000,11.640000,12.160000,12.160000,91223
2019-07-09,11.810000,12.170000,11.810000,12.060000,12.060000,23236
2019-07-10,12.060000,12.110000,11.750000,11.890000,11.890000,48950
2019-07-11,11.900000,12.010000,11.660000,11.980000,11.980000,27551
2019-07-12,11.920000,12.250000,11.830000,11.900000,11.900000,19761
2019-07-15,11.870000,12.050000,11.730000,11.800000,11.800000,25396
2019-07-16,11.830000,11.930000,11.800000,11.870000,11.870000,18071
2019-07-17,11.830000,11.900000,11.660000,11.710000,11.710000,27958
2019-07-18,11.740000,11.800000,11.270000,11.340000,11.340000,43127
2019-07-19,11.700000,11.700000,10.940000,11.030000,11.030000,65640
2019-07-22,11.200000,11.650000,10.150000,11.270000,11.270000,91482
2019-07-23,11.470000,11.470000,11.210000,11.310000,11.310000,17555
2019-07-24,11.290000,11.290000,10.840000,10.940000,10.940000,21084
2019-07-25,11.070000,11.370000,10.900000,11.200000,11.200000,30125
2019-07-26,11.400000,11.400000,10.990000,11.010000,11.010000,39827
2019-07-29,11.000000,11.100000,10.550000,10.720000,10.720000,22560
2019-07-30,10.800000,11.050000,10.300000,10.470000,10.470000,65268
2019-07-31,10.700000,12.560000,10.200000,11.440000,11.440000,189647
2019-08-01,11.000000,11.500000,10.470000,10.720000,10.720000,67183
2019-08-02,10.590000,11.000000,10.300000,10.490000,10.490000,118996
2019-08-05,10.500000,10.500000,9.340000,9.520000,9.520000,113573
2019-08-06,9.890000,10.560000,9.600000,9.890000,9.890000,119815
2019-08-07,9.950000,10.150000,9.700000,9.750000,9.750000,39328
2019-08-08,9.690000,9.720000,9.410000,9.630000,9.630000,68024
2019-08-09,9.650000,10.100000,9.650000,9.860000,9.860000,42753
2019-08-13,9.550000,9.830000,9.360000,9.410000,9.410000,61309
2019-08-14,9.420000,9.610000,9.110000,9.220000,9.220000,44853
2019-08-16,9.200000,9.240000,9.000000,9.060000,9.060000,33877
2019-08-19,9.430000,9.430000,9.150000,9.240000,9.240000,98515
2019-08-20,9.080000,9.230000,9.000000,9.170000,9.170000,57405
2019-08-21,9.170000,9.170000,8.650000,8.740000,8.740000,33249
2019-08-22,8.600000,8.600000,7.700000,7.870000,7.870000,80277
2019-08-23,7.740000,8.320000,7.740000,8.030000,8.030000,52356
2019-08-26,9.450000,9.450000,8.090000,8.140000,8.140000,49333
2019-08-27,8.260000,8.800000,8.200000,8.520000,8.520000,90101
2019-08-28,8.500000,8.800000,8.490000,8.540000,8.540000,85236
2019-08-29,8.410000,8.460000,8.200000,8.240000,8.240000,37404
2019-08-30,8.260000,9.000000,7.850000,8.160000,8.160000,94645
2019-09-03,9.000000,9.000000,7.690000,7.760000,7.760000,87239
2019-09-04,7.610000,8.110000,7.600000,7.850000,7.850000,120383
2019-09-05,8.010000,8.060000,7.870000,7.920000,7.920000,78971
2019-09-06,8.000000,8.120000,7.970000,8.060000,8.060000,83405
2019-09-09,8.060000,8.780000,8.020000,8.530000,8.530000,100246
2019-09-11,8.900000,9.300000,8.600000,9.040000,9.040000,152165
2019-09-12,9.100000,9.300000,8.590000,8.630000,8.630000,93748
2019-09-13,8.660000,9.110000,8.500000,9.060000,9.060000,82546
2019-09-16,8.910000,9.820000,8.810000,9.500000,9.500000,156897
2019-09-17,9.700000,9.700000,8.600000,8.740000,8.740000,142930
2019-09-18,8.890000,8.970000,8.370000,8.470000,8.470000,53410
2019-09-19,8.420000,8.620000,7.820000,7.970000,7.970000,108488
2019-09-20,7.950000,8.650000,7.900000,8.280000,8.280000,126410
2019-09-23,8.650000,8.650000,8.300000,8.340000,8.340000,103408
2019-09-24,8.320000,8.700000,8.250000,8.550000,8.550000,58073
2019-09-25,8.850000,8.850000,8.060000,8.230000,8.230000,52534
2019-09-26,8.240000,8.380000,8.050000,8.090000,8.090000,68617
2019-09-27,8.000000,8.260000,7.880000,7.920000,7.920000,68697
2019-09-30,7.920000,7.920000,7.640000,7.710000,7.710000,105181
2019-10-01,7.800000,7.900000,7.300000,7.350000,7.350000,63715
2019-10-03,7.400000,7.550000,7.200000,7.330000,7.330000,45160
2019-10-04,7.450000,7.750000,7.410000,7.460000,7.460000,63176
2019-10-07,7.600000,7.800000,6.700000,6.850000,6.850000,60898
2019-10-09,6.990000,7.030000,6.600000,6.930000,6.930000,61509
2019-10-10,6.800000,7.050000,6.720000,6.800000,6.800000,25450
2019-10-11,6.980000,7.000000,6.040000,6.660000,6.660000,65029
2019-10-14,6.750000,6.850000,6.260000,6.380000,6.380000,63145
2019-10-15,6.330000,6.450000,5.940000,6.210000,6.210000,76709
2019-10-16,6.090000,6.350000,6.090000,6.250000,6.250000,32880
2019-10-17,6.270000,6.300000,6.130000,6.230000,6.230000,55297
2019-10-18,7.390000,7.390000,6.250000,6.660000,6.660000,112829
2019-10-22,6.700000,6.950000,6.350000,6.520000,6.520000,138077
2019-10-23,6.900000,6.900000,6.400000,6.480000,6.480000,62323
2019-10-24,6.560000,6.660000,6.300000,6.390000,6.390000,80195
2019-10-25,6.400000,6.450000,6.200000,6.380000,6.380000,67833
2019-10-27,null,null,null,null,null,null
2019-10-29,6.500000,6.780000,6.500000,6.730000,6.730000,61445
2019-10-30,6.770000,7.580000,6.680000,6.990000,6.990000,278436
2019-10-31,7.000000,7.260000,6.850000,7.090000,7.090000,112357
2019-11-01,7.090000,7.850000,7.000000,7.680000,7.680000,180564
2019-11-04,7.740000,8.520000,7.740000,8.470000,8.470000,191619
2019-11-05,8.850000,8.860000,8.010000,8.110000,8.110000,227142
2019-11-06,7.950000,8.000000,7.430000,7.760000,7.760000,121689
2019-11-07,7.610000,8.000000,7.600000,7.880000,7.880000,36074
2019-11-08,7.900000,7.900000,7.400000,7.790000,7.790000,78610
2019-11-11,7.630000,7.960000,7.630000,7.750000,7.750000,72764
2019-11-13,7.750000,7.990000,7.400000,7.500000,7.500000,57781
2019-11-14,7.300000,7.650000,7.100000,7.270000,7.270000,51443
2019-11-15,7.790000,7.890000,7.000000,7.330000,7.330000,61058
2019-11-18,7.900000,8.790000,7.810000,8.790000,8.790000,215107
2019-11-19,9.200000,10.540000,9.200000,10.540000,10.540000,449160
2019-11-20,10.990000,11.420000,9.490000,9.590000,9.590000,567499
